,onetsoc_code,element_id,scale_id,data_value
18906,21-1091.00,2.A.1.c_LV,LV,4.0
18907,21-1091.00,2.A.1.d_IM,IM,4.12
18908,21-1091.00,2.A.1.d_LV,LV,4.25
18909,21-1091.00,2.A.1.e_IM,IM,2.12
18910,21-1091.00,2.A.1.e_LV,LV,2.25
18911,21-1091.00,2.A.1.f_IM,IM,2.5
18912,21-1091.00,2.A.1.f_LV,LV,2.75
18913,21-1091.00,2.A.2.a_IM,IM,3.75
18914,21-1091.00,2.A.2.a_LV,LV,4.0
18915,21-1091.00,2.A.2.b_IM,IM,3.88
18916,21-1091.00,2.A.2.b_LV,LV,3.62
18917,21-1091.00,2.A.2.c_IM,IM,4.0
18918,21-1091.00,2.A.2.c_LV,LV,4.12
18919,21-1091.00,2.A.2.d_IM,IM,3.25
18920,21-1091.00,2.A.2.d_LV,LV,3.75
18921,21-1091.00,2.B.1.a_IM,IM,3.88
18922,21-1091.00,2.B.1.a_LV,LV,3.88
18923,21-1091.00,2.B.1.b_IM,IM,3.62
18924,21-1091.00,2.B.1.b_LV,LV,3.25
18925,21-1091.00,2.B.1.c_IM,IM,3.12
18926,21-1091.00,2.B.1.c_LV,LV,3.25
18927,21-1091.00,2.B.1.d_IM,IM,3.0
18928,21-1091.00,2.B.1.d_LV,LV,3.12
18929,21-1091.00,2.B.1.e_IM,IM,3.38
18930,21-1091.00,2.B.1.e_LV,LV,3.25
18931,21-1091.00,2.B.1.f_IM,IM,3.25
18932,21-1091.00,2.B.1.f_LV,LV,3.25
18933,21-1091.00,2.B.2.i_IM,IM,3.12
18934,21-1091.00,2.B.2.i_LV,LV,3.0
18935,21-1091.00,2.B.3.a_IM,IM,3.0
18936,21-1091.00,2.B.3.a_LV,LV,3.0
18937,21-1091.00,2.B.3.b_IM,IM,1.75
18938,21-1091.00,2.B.3.b_LV,LV,1.0
18939,21-1091.00,2.B.3.c_IM,IM,1.0
18940,21-1091.00,2.B.3.c_LV,LV,0.0
18941,21-1091.00,2.B.3.d_IM,IM,1.0
18942,21-1091.00,2.B.3.d_LV,LV,0.0
18943,21-1091.00,2.B.3.e_IM,IM,1.38
18944,21-1091.00,2.B.3.e_LV,LV,0.5
18945,21-1091.00,2.B.3.g_IM,IM,1.88
18946,21-1091.00,2.B.3.g_LV,LV,1.62
18947,21-1091.00,2.B.3.h_IM,IM,1.5
18948,21-1091.00,2.B.3.h_LV,LV,0.75
18949,21-1091.00,2.B.3.j_IM,IM,1.0
18950,21-1091.00,2.B.3.j_LV,LV,0.0
18951,21-1091.00,2.B.3.k_IM,IM,1.0
18952,21-1091.00,2.B.3.k_LV,LV,0.0
18953,21-1091.00,2.B.3.l_IM,IM,1.0
18954,21-1091.00,2.B.3.l_LV,LV,0.0
18955,21-1091.00,2.B.3.m_IM,IM,1.38
18956,21-1091.00,2.B.3.m_LV,LV,0.38
18957,21-1091.00,2.B.4.e_IM,IM,3.25
18958,21-1091.00,2.B.4.e_LV,LV,3.12
18959,21-1091.00,2.B.4.g_IM,IM,3.12
18960,21-1091.00,2.B.4.g_LV,LV,3.12
18961,21-1091.00,2.B.4.h_IM,IM,3.0
18962,21-1091.00,2.B.4.h_LV,LV,3.0
18963,21-1091.00,2.B.5.a_IM,IM,3.38
18964,21-1091.00,2.B.5.a_LV,LV,3.25
18965,21-1091.00,2.B.5.b_IM,IM,2.25
18966,21-1091.00,2.B.5.b_LV,LV,2.12
18967,21-1091.00,2.B.5.c_IM,IM,2.12
18968,21-1091.00,2.B.5.c_LV,LV,2.12
18969,21-1091.00,2.B.5.d_IM,IM,3.0
18970,21-1091.00,2.B.5.d_LV,LV,3.0
18971,21-1092.00,2.A.1.a_IM,IM,3.62
18972,21-1092.00,2.A.1.a_LV,LV,4.12
18973,21-1092.00,2.A.1.b_IM,IM,3.88
18974,21-1092.00,2.A.1.b_LV,LV,4.12
18975,21-1092.00,2.A.1.c_IM,IM,3.75
18976,21-1092.00,2.A.1.c_LV,LV,3.75
18977,21-1092.00,2.A.1.d_IM,IM,4.0
18978,21-1092.00,2.A.1.d_LV,LV,4.0
18979,21-1092.00,2.A.1.e_IM,IM,1.88
18980,21-1092.00,2.A.1.e_LV,LV,1.12
18981,21-1092.00,2.A.1.f_IM,IM,1.75
18982,21-1092.00,2.A.1.f_LV,LV,1.38
18983,21-1092.00,2.A.2.a_IM,IM,4.0
18984,21-1092.00,2.A.2.a_LV,LV,4.0
18985,21-1092.00,2.A.2.b_IM,IM,3.25
18986,21-1092.00,2.A.2.b_LV,LV,3.12
18987,21-1092.00,2.A.2.c_IM,IM,2.25
18988,21-1092.00,2.A.2.c_LV,LV,2.5
18989,21-1092.00,2.A.2.d_IM,IM,3.88
18990,21-1092.00,2.A.2.d_LV,LV,4.12
18991,21-1092.00,2.B.1.a_IM,IM,4.0
18992,21-1092.00,2.B.1.a_LV,LV,4.5
18993,21-1092.00,2.B.1.b_IM,IM,3.38
18994,21-1092.00,2.B.1.b_LV,LV,3.5
18995,21-1092.00,2.B.1.c_IM,IM,3.38
18996,21-1092.00,2.B.1.c_LV,LV,3.88
18997,21-1092.00,2.B.1.d_IM,IM,3.12
18998,21-1092.00,2.B.1.d_LV,LV,3.38
18999,21-1092.00,2.B.1.e_IM,IM,3.0
19000,21-1092.00,2.B.1.e_LV,LV,3.0
19001,21-1092.00,2.B.1.f_IM,IM,3.25
19002,21-1092.00,2.B.1.f_LV,LV,4.0
19003,21-1092.00,2.B.2.i_IM,IM,3.5
19004,21-1092.00,2.B.2.i_LV,LV,3.12
19005,21-1092.00,2.B.3.a_IM,IM,1.88
19006,21-1092.00,2.B.3.a_LV,LV,2.0
19007,21-1092.00,2.B.3.b_IM,IM,1.38
19008,21-1092.00,2.B.3.b_LV,LV,0.38
19009,21-1092.00,2.B.3.c_IM,IM,1.0
19010,21-1092.00,2.B.3.c_LV,LV,0.0
19011,21-1092.00,2.B.3.d_IM,IM,1.0
19012,21-1092.00,2.B.3.d_LV,LV,0.0
19013,21-1092.00,2.B.3.e_IM,IM,1.5
19014,21-1092.00,2.B.3.e_LV,LV,0.5
19015,21-1092.00,2.B.3.g_IM,IM,1.75
19016,21-1092.00,2.B.3.g_LV,LV,1.12
19017,21-1092.00,2.B.3.h_IM,IM,1.75
19018,21-1092.00,2.B.3.j_IM,IM,1.0
19019,21-1092.00,2.B.3.j_LV,LV,0.0
19020,21-1092.00,2.B.3.k_IM,IM,1.0
19021,21-1092.00,2.B.3.k_LV,LV,0.0
19022,21-1092.00,2.B.3.l_IM,IM,1.0
19023,21-1092.00,2.B.3.l_LV,LV,0.0
19024,21-1092.00,2.B.3.m_IM,IM,1.62
19025,21-1092.00,2.B.3.m_LV,LV,1.0
19026,21-1092.00,2.B.4.e_IM,IM,3.5
19027,21-1092.00,2.B.4.e_LV,LV,3.62
19028,21-1092.00,2.B.4.g_IM,IM,2.75
19029,21-1092.00,2.B.4.g_LV,LV,2.62
19030,21-1092.00,2.B.4.h_IM,IM,2.88
19031,21-1092.00,2.B.4.h_LV,LV,2.88
19032,21-1092.00,2.B.5.a_IM,IM,3.0
19033,21-1092.00,2.B.5.a_LV,LV,3.12
19034,21-1092.00,2.B.5.b_IM,IM,1.0
19035,21-1092.00,2.B.5.b_LV,LV,0.0
19036,21-1092.00,2.B.5.c_IM,IM,1.0
19037,21-1092.00,2.B.5.c_LV,LV,0.0
19038,21-1092.00,2.B.5.d_IM,IM,2.38
19039,21-1092.00,2.B.5.d_LV,LV,2.38
19040,21-1093.00,2.A.1.a_IM,IM,3.62
19041,21-1093.00,2.A.1.a_LV,LV,3.88
19042,21-1093.00,2.A.1.b_IM,IM,4.0
19043,21-1093.00,2.A.1.b_LV,LV,4.0
19044,21-1093.00,2.A.1.c_IM,IM,3.75
19045,21-1093.00,2.A.1.c_LV,LV,3.75
19046,21-1093.00,2.A.1.d_IM,IM,4.0
19047,21-1093.00,2.A.1.d_LV,LV,4.0
19048,21-1093.00,2.A.1.e_IM,IM,2.25
19049,21-1093.00,2.A.1.e_LV,LV,2.12
19050,21-1093.00,2.A.1.f_IM,IM,1.75
19051,21-1093.00,2.A.1.f_LV,LV,1.5
19052,21-1093.00,2.A.2.a_IM,IM,3.5
19053,21-1093.00,2.A.2.a_LV,LV,3.75
19054,21-1093.00,2.A.2.b_IM,IM,3.0
19055,21-1093.00,2.A.2.b_LV,LV,3.12
19056,21-1093.00,2.A.2.c_IM,IM,3.0
19057,21-1093.00,2.A.2.c_LV,LV,3.25
19058,21-1093.00,2.A.2.d_IM,IM,3.62
19059,21-1093.00,2.A.2.d_LV,LV,3.75
19060,21-1093.00,2.B.1.a_IM,IM,4.0
19061,21-1093.00,2.B.1.a_LV,LV,4.38
19062,21-1093.00,2.B.1.b_IM,IM,3.5
19063,21-1093.00,2.B.1.b_LV,LV,3.38
19064,21-1093.00,2.B.1.c_IM,IM,3.25
19065,21-1093.00,2.B.1.c_LV,LV,3.12
19066,21-1093.00,2.B.1.d_IM,IM,2.75
19067,21-1093.00,2.B.1.d_LV,LV,3.0
19068,21-1093.00,2.B.1.e_IM,IM,2.88
19069,21-1093.00,2.B.1.e_LV,LV,3.12
19070,21-1093.00,2.B.1.f_IM,IM,4.0
19071,21-1093.00,2.B.1.f_LV,LV,4.0
19072,21-1093.00,2.B.2.i_IM,IM,3.12
19073,21-1093.00,2.B.2.i_LV,LV,3.0
19074,21-1093.00,2.B.3.a_IM,IM,1.75
19075,21-1093.00,2.B.3.a_LV,LV,1.38
19076,21-1093.00,2.B.3.b_IM,IM,1.5
19077,21-1093.00,2.B.3.b_LV,LV,0.5
19078,21-1093.00,2.B.3.c_IM,IM,1.0
19079,21-1093.00,2.B.3.c_LV,LV,0.0
19080,21-1093.00,2.B.3.d_IM,IM,1.0
19081,21-1093.00,2.B.3.d_LV,LV,0.0
19082,21-1093.00,2.B.3.e_IM,IM,1.5
19083,21-1093.00,2.B.3.e_LV,LV,0.62
19084,21-1093.00,2.B.3.g_IM,IM,1.88
19085,21-1093.00,2.B.3.g_LV,LV,1.62
19086,21-1093.00,2.B.3.h_IM,IM,1.88
19087,21-1093.00,2.B.3.h_LV,LV,1.62
19088,21-1093.00,2.B.3.j_IM,IM,1.0
19089,21-1093.00,2.B.3.j_LV,LV,0.0
19090,21-1093.00,2.B.3.k_IM,IM,1.38
19091,21-1093.00,2.B.3.k_LV,LV,0.38
19092,21-1093.00,2.B.3.l_IM,IM,1.0
19093,21-1093.00,2.B.3.l_LV,LV,0.0
19094,21-1093.00,2.B.3.m_IM,IM,1.88
19095,21-1093.00,2.B.3.m_LV,LV,1.88
19096,21-1093.00,2.B.4.e_IM,IM,3.12
19097,21-1093.00,2.B.4.e_LV,LV,3.38
19098,21-1093.00,2.B.4.g_IM,IM,2.75
19099,21-1093.00,2.B.4.g_LV,LV,2.75
19100,21-1093.00,2.B.4.h_IM,IM,2.88
19101,21-1093.00,2.B.4.h_LV,LV,2.88
19102,21-1093.00,2.B.5.a_IM,IM,3.12
19103,21-1093.00,2.B.5.a_LV,LV,3.25
19104,21-1093.00,2.B.5.b_IM,IM,1.88
19105,21-1093.00,2.B.5.b_LV,LV,1.38
19106,21-1093.00,2.B.5.c_IM,IM,1.88
19107,21-1093.00,2.B.5.c_LV,LV,1.5
19108,21-1093.00,2.B.5.d_IM,IM,2.38
19109,21-1093.00,2.B.5.d_LV,LV,2.38
19110,21-1094.00,2.A.1.a_IM,IM,3.88
19111,21-1094.00,2.A.1.a_LV,LV,4.0
19112,21-1094.00,2.A.1.b_IM,IM,4.12
19113,21-1094.00,2.A.1.b_LV,LV,4.0
19114,21-1094.00,2.A.1.c_IM,IM,4.0
19115,21-1094.00,2.A.1.c_LV,LV,3.88
19116,21-1094.00,2.A.1.d_IM,IM,4.12
19117,21-1094.00,2.A.1.d_LV,LV,4.0
19118,21-1094.00,2.A.1.e_IM,IM,2.25
19119,21-1094.00,2.A.1.e_LV,LV,2.12
19120,21-1094.00,2.A.1.f_IM,IM,1.25
19121,21-1094.00,2.A.1.f_LV,LV,0.5
19122,21-1094.00,2.A.2.a_IM,IM,3.75
19123,21-1094.00,2.A.2.a_LV,LV,3.75
19124,21-1094.00,2.A.2.b_IM,IM,3.62
19125,21-1094.00,2.A.2.b_LV,LV,3.62
19126,21-1094.00,2.A.2.c_IM,IM,3.38
19127,21-1094.00,2.A.2.c_LV,LV,3.75
19128,21-1094.00,2.A.2.d_IM,IM,3.38
19129,21-1094.00,2.A.2.d_LV,LV,3.75
19130,21-1094.00,2.B.1.a_IM,IM,4.12
19131,21-1094.00,2.B.1.a_LV,LV,4.25
19132,21-1094.00,2.B.1.b_IM,IM,3.62
19133,21-1094.00,2.B.1.b_LV,LV,3.62
19134,21-1094.00,2.B.1.c_IM,IM,3.5
19135,21-1094.00,2.B.1.c_LV,LV,3.75
19136,21-1094.00,2.B.1.d_IM,IM,3.0
19137,21-1094.00,2.B.1.d_LV,LV,3.0
19138,21-1094.00,2.B.1.e_IM,IM,3.5
19139,21-1094.00,2.B.1.e_LV,LV,3.62
19140,21-1094.00,2.B.1.f_IM,IM,3.88
19141,21-1094.00,2.B.1.f_LV,LV,3.88
19142,21-1094.00,2.B.2.i_IM,IM,3.5
19143,21-1094.00,2.B.2.i_LV,LV,3.5
19144,21-1094.00,2.B.3.a_IM,IM,1.38
19145,21-1094.00,2.B.3.a_LV,LV,0.75
19146,21-1094.00,2.B.3.b_IM,IM,1.5
19147,21-1094.00,2.B.3.b_LV,LV,1.0
19148,21-1094.00,2.B.3.c_IM,IM,1.0
19149,21-1094.00,2.B.3.c_LV,LV,0.0
19150,21-1094.00,2.B.3.d_IM,IM,1.0
19151,21-1094.00,2.B.3.d_LV,LV,0.0
19152,21-1094.00,2.B.3.e_IM,IM,1.5
19153,21-1094.00,2.B.3.e_LV,LV,0.75
19154,21-1094.00,2.B.3.g_IM,IM,2.12
19155,21-1094.00,2.B.3.g_LV,LV,1.88
19156,21-1094.00,2.B.3.h_IM,IM,1.88
19157,21-1094.00,2.B.3.h_LV,LV,1.75
19158,21-1094.00,2.B.3.j_IM,IM,1.0
19159,21-1094.00,2.B.3.j_LV,LV,0.0
19160,21-1094.00,2.B.3.k_IM,IM,1.62
19161,21-1094.00,2.B.3.k_LV,LV,1.12
19162,21-1094.00,2.B.3.l_IM,IM,1.0
19163,21-1094.00,2.B.3.l_LV,LV,0.0
19164,21-1094.00,2.B.3.m_IM,IM,1.88
19165,21-1094.00,2.B.3.m_LV,LV,1.38
19166,21-1094.00,2.B.4.e_IM,IM,3.38
19167,21-1094.00,2.B.4.e_LV,LV,3.38
19168,21-1094.00,2.B.4.g_IM,IM,3.38
19169,21-1094.00,2.B.4.g_LV,LV,3.25
19170,21-1094.00,2.B.4.h_IM,IM,3.12
19171,21-1094.00,2.B.4.h_LV,LV,3.25
19172,21-1094.00,2.B.5.a_IM,IM,3.38
19173,21-1094.00,2.B.5.a_LV,LV,3.38
19174,21-1094.00,2.B.5.b_IM,IM,1.88
19175,21-1094.00,2.B.5.b_LV,LV,1.62
19176,21-1094.00,2.B.5.c_IM,IM,1.88
19177,21-1094.00,2.B.5.c_LV,LV,1.75
19178,23-1021.00,2.B.3.c_IM,IM,1.0
19179,21-1094.00,2.B.5.d_IM,IM,3.25
19180,21-1094.00,2.B.5.d_LV,LV,3.0
19181,21-2011.00,2.A.1.a_IM,IM,4.12
19182,21-2011.00,2.A.1.a_LV,LV,4.75
19183,21-2011.00,2.A.1.b_IM,IM,4.38
19184,21-2011.00,2.A.1.b_LV,LV,4.5
19185,21-2011.00,2.A.1.c_IM,IM,4.12
19186,21-2011.00,2.A.1.c_LV,LV,4.38
19187,21-2011.00,2.A.1.d_IM,IM,4.62
19188,21-2011.00,2.A.1.d_LV,LV,4.75
19189,21-2011.00,2.A.1.e_IM,IM,2.38
19190,21-2011.00,2.A.1.e_LV,LV,2.5
19191,21-2011.00,2.A.1.f_IM,IM,1.62
19192,21-2011.00,2.A.1.f_LV,LV,0.88
19193,21-2011.00,2.A.2.a_IM,IM,3.75
19194,21-2011.00,2.A.2.a_LV,LV,4.12
19195,21-2011.00,2.A.2.b_IM,IM,3.88
19196,21-2011.00,2.A.2.b_LV,LV,4.12
19197,21-2011.00,2.A.2.c_IM,IM,3.75
19198,21-2011.00,2.A.2.c_LV,LV,4.25
19199,21-2011.00,2.A.2.d_IM,IM,3.38
19200,21-2011.00,2.A.2.d_LV,LV,4.12
19201,21-2011.00,2.B.1.a_IM,IM,4.25
19202,21-2011.00,2.B.1.a_LV,LV,5.38
19203,21-2011.00,2.B.1.b_IM,IM,3.5
19204,21-2011.00,2.B.1.b_LV,LV,4.0
19205,21-2011.00,2.B.1.c_IM,IM,3.88
19206,21-2011.00,2.B.1.c_LV,LV,4.38
19207,21-2011.00,2.B.1.d_IM,IM,3.88
19208,21-2011.00,2.B.1.d_LV,LV,3.88
19209,21-2011.00,2.B.1.e_IM,IM,4.0
19210,21-2011.00,2.B.1.e_LV,LV,3.88
19211,21-2011.00,2.B.1.f_IM,IM,4.25
19212,21-2011.00,2.B.1.f_LV,LV,4.25
19213,21-2011.00,2.B.2.i_IM,IM,3.5
19214,21-2011.00,2.B.2.i_LV,LV,3.75
19215,21-2011.00,2.B.3.a_IM,IM,1.62
19216,21-2011.00,2.B.3.a_LV,LV,0.88
19217,21-2011.00,2.B.3.b_IM,IM,1.5
19218,21-2011.00,2.B.3.b_LV,LV,0.5
19219,21-2011.00,2.B.3.c_IM,IM,1.0
19220,21-2011.00,2.B.3.c_LV,LV,0.0
19221,21-2011.00,2.B.3.d_IM,IM,1.0
19222,21-2011.00,2.B.3.d_LV,LV,0.0
19223,21-2011.00,2.B.3.e_IM,IM,1.5
19224,21-2011.00,2.B.3.e_LV,LV,0.5
19225,21-2011.00,2.B.3.g_IM,IM,1.75
19226,21-2011.00,2.B.3.g_LV,LV,1.38
19227,21-2011.00,2.B.3.h_IM,IM,1.75
19228,21-2011.00,2.B.3.h_LV,LV,1.25
19229,21-2011.00,2.B.3.j_IM,IM,1.0
19230,21-2011.00,2.B.3.j_LV,LV,0.0
19231,21-2011.00,2.B.3.k_IM,IM,1.0
19232,21-2011.00,2.B.3.k_LV,LV,0.0
19233,21-2011.00,2.B.3.l_IM,IM,1.0
19234,21-2011.00,2.B.3.l_LV,LV,0.0
19235,21-2011.00,2.B.3.m_IM,IM,1.25
19236,21-2011.00,2.B.3.m_LV,LV,0.38
19237,21-2011.00,2.B.4.e_IM,IM,4.0
19238,21-2011.00,2.B.4.e_LV,LV,4.0
19239,21-2011.00,2.B.4.g_IM,IM,3.0
19240,21-2011.00,2.B.4.g_LV,LV,2.88
19241,21-2011.00,2.B.4.h_IM,IM,3.25
19242,21-2011.00,2.B.4.h_LV,LV,3.88
19243,21-2011.00,2.B.5.a_IM,IM,3.62
19244,21-2011.00,2.B.5.a_LV,LV,3.62
19245,21-2011.00,2.B.5.b_IM,IM,2.88
19246,21-2011.00,2.B.5.b_LV,LV,3.38
19247,21-2011.00,2.B.5.c_IM,IM,3.0
19248,21-2011.00,2.B.5.c_LV,LV,3.12
19249,21-2011.00,2.B.5.d_IM,IM,3.12
19250,21-2011.00,2.B.5.d_LV,LV,3.88
19251,21-2021.00,2.A.1.a_IM,IM,3.88
19252,21-2021.00,2.A.1.a_LV,LV,4.12
19253,21-2021.00,2.A.1.b_IM,IM,3.88
19254,21-2021.00,2.A.1.b_LV,LV,3.75
19255,21-2021.00,2.A.1.c_IM,IM,3.38
19256,21-2021.00,2.A.1.c_LV,LV,3.88
19257,21-2021.00,2.A.1.d_IM,IM,4.0
19258,21-2021.00,2.A.1.d_LV,LV,4.0
19259,21-2021.00,2.A.1.e_IM,IM,2.38
19260,21-2021.00,2.A.1.e_LV,LV,2.88
19261,21-2021.00,2.A.1.f_IM,IM,1.75
19262,21-2021.00,2.A.1.f_LV,LV,0.88
19263,21-2021.00,2.A.2.a_IM,IM,3.75
19264,21-2021.00,2.A.2.a_LV,LV,3.88
19265,21-2021.00,2.A.2.b_IM,IM,3.5
19266,21-2021.00,2.A.2.b_LV,LV,3.75
19267,21-2021.00,2.A.2.c_IM,IM,3.5
19268,21-2021.00,2.A.2.c_LV,LV,3.75
19269,21-2021.00,2.A.2.d_IM,IM,3.0
19270,21-2021.00,2.A.2.d_LV,LV,3.88
19271,21-2021.00,2.B.1.a_IM,IM,4.0
19272,21-2021.00,2.B.1.a_LV,LV,4.5
19273,21-2021.00,2.B.1.b_IM,IM,3.75
19274,21-2021.00,2.B.1.b_LV,LV,3.88
19275,21-2021.00,2.B.1.c_IM,IM,3.25
19276,21-2021.00,2.B.1.c_LV,LV,3.62
19277,21-2021.00,2.B.1.d_IM,IM,3.0
19278,21-2021.00,2.B.1.d_LV,LV,2.88
19279,21-2021.00,2.B.1.e_IM,IM,3.62
19280,21-2021.00,2.B.1.e_LV,LV,3.25
19281,21-2021.00,2.B.1.f_IM,IM,3.5
19282,21-2021.00,2.B.1.f_LV,LV,3.5
19283,21-2021.00,2.B.2.i_IM,IM,3.62
19284,21-2021.00,2.B.2.i_LV,LV,3.75
19285,21-2021.00,2.B.3.a_IM,IM,2.62
19286,21-2021.00,2.B.3.a_LV,LV,2.62
19287,21-2021.00,2.B.3.b_IM,IM,1.62
19288,21-2021.00,2.B.3.b_LV,LV,0.62
19289,21-2021.00,2.B.3.c_IM,IM,1.0
19290,21-2021.00,2.B.3.c_LV,LV,0.0
19291,21-2021.00,2.B.3.d_IM,IM,1.0
19292,21-2021.00,2.B.3.d_LV,LV,0.0
19293,21-2021.00,2.B.3.e_IM,IM,1.75
19294,21-2021.00,2.B.3.e_LV,LV,0.75
19295,21-2021.00,2.B.3.g_IM,IM,1.75
19296,21-2021.00,2.B.3.g_LV,LV,1.5
19297,21-2021.00,2.B.3.h_IM,IM,1.38
19298,21-2021.00,2.B.3.h_LV,LV,0.62
19299,21-2021.00,2.B.3.j_IM,IM,1.0
19300,21-2021.00,2.B.3.j_LV,LV,0.0
19301,21-2021.00,2.B.3.k_IM,IM,1.0
19302,21-2021.00,2.B.3.k_LV,LV,0.0
19303,21-2021.00,2.B.3.l_IM,IM,1.0
19304,21-2021.00,2.B.3.l_LV,LV,0.0
19305,21-2021.00,2.B.3.m_IM,IM,1.88
19306,21-2021.00,2.B.3.m_LV,LV,1.12
19307,21-2021.00,2.B.4.e_IM,IM,3.5
19308,21-2021.00,2.B.4.e_LV,LV,3.38
19309,21-2021.00,2.B.4.g_IM,IM,3.12
19310,21-2021.00,2.B.4.g_LV,LV,3.0
19311,21-2021.00,2.B.4.h_IM,IM,3.0
19312,21-2021.00,2.B.4.h_LV,LV,3.25
19313,21-2021.00,2.B.5.a_IM,IM,3.38
19314,21-2021.00,2.B.5.a_LV,LV,3.62
19315,21-2021.00,2.B.5.b_IM,IM,2.88
19316,21-2021.00,2.B.5.b_LV,LV,3.12
19317,21-2021.00,2.B.5.c_IM,IM,2.62
19318,21-2021.00,2.B.5.c_LV,LV,2.75
19319,21-2021.00,2.B.5.d_IM,IM,3.25
19320,21-2021.00,2.B.5.d_LV,LV,3.62
19321,23-1011.00,2.A.1.a_IM,IM,4.38
19322,23-1011.00,2.A.1.a_LV,LV,4.88
19323,23-1011.00,2.A.1.b_IM,IM,4.62
19324,23-1011.00,2.A.1.b_LV,LV,4.75
19325,23-1011.00,2.A.1.c_IM,IM,4.0
19326,23-1011.00,2.A.1.c_LV,LV,4.88
19327,23-1011.00,2.A.1.d_IM,IM,4.62
19328,23-1011.00,2.A.1.d_LV,LV,4.88
19329,23-1011.00,2.A.1.e_IM,IM,2.12
19330,23-1011.00,2.A.1.e_LV,LV,2.12
19331,23-1011.00,2.A.1.f_IM,IM,1.62
19332,23-1011.00,2.A.1.f_LV,LV,0.88
19333,23-1011.00,2.A.2.a_IM,IM,4.25
19334,23-1011.00,2.A.2.a_LV,LV,4.88
19335,23-1011.00,2.A.2.b_IM,IM,3.88
19336,23-1011.00,2.A.2.b_LV,LV,4.25
19337,23-1011.00,2.A.2.c_IM,IM,3.0
19338,23-1011.00,2.A.2.c_LV,LV,3.12
19339,23-1011.00,2.A.2.d_IM,IM,3.62
19340,23-1011.00,2.A.2.d_LV,LV,3.75
19341,23-1011.00,2.B.1.a_IM,IM,3.75
19342,23-1011.00,2.B.1.a_LV,LV,4.0
19343,23-1011.00,2.B.1.b_IM,IM,3.38
19344,23-1011.00,2.B.1.b_LV,LV,3.38
19345,23-1011.00,2.B.1.c_IM,IM,4.0
19346,23-1011.00,2.B.1.c_LV,LV,4.5
19347,23-1011.00,2.B.1.d_IM,IM,4.0
19348,23-1011.00,2.B.1.d_LV,LV,4.25
19349,23-1011.00,2.B.1.e_IM,IM,3.12
19350,23-1011.00,2.B.1.e_LV,LV,3.12
19351,23-1011.00,2.B.1.f_IM,IM,3.12
19352,23-1011.00,2.B.1.f_LV,LV,3.75
19353,23-1011.00,2.B.2.i_IM,IM,4.12
19354,23-1011.00,2.B.2.i_LV,LV,4.0
19355,23-1011.00,2.B.3.a_IM,IM,2.62
19356,23-1011.00,2.B.3.a_LV,LV,2.38
19357,23-1011.00,2.B.3.b_IM,IM,1.88
19358,23-1011.00,2.B.3.b_LV,LV,1.0
19359,23-1011.00,2.B.3.c_IM,IM,1.0
19360,23-1011.00,2.B.3.c_LV,LV,0.0
19361,23-1011.00,2.B.3.d_IM,IM,1.0
19362,23-1011.00,2.B.3.d_LV,LV,0.0
19363,23-1011.00,2.B.3.e_IM,IM,1.5
19364,23-1011.00,2.B.3.e_LV,LV,0.75
19365,23-1011.00,2.B.3.g_IM,IM,1.62
19366,23-1011.00,2.B.3.g_LV,LV,0.62
19367,23-1011.00,2.B.3.h_IM,IM,1.38
19368,23-1011.00,2.B.3.h_LV,LV,0.38
19369,23-1011.00,2.B.3.j_IM,IM,1.0
19370,23-1011.00,2.B.3.j_LV,LV,0.0
19371,23-1011.00,2.B.3.k_IM,IM,1.0
19372,23-1011.00,2.B.3.k_LV,LV,0.0
19373,23-1011.00,2.B.3.l_IM,IM,1.0
19374,23-1011.00,2.B.3.l_LV,LV,0.0
19375,23-1011.00,2.B.3.m_IM,IM,1.12
19376,23-1011.00,2.B.3.m_LV,LV,0.25
19377,23-1011.00,2.B.4.e_IM,IM,4.12
19378,23-1011.00,2.B.4.e_LV,LV,4.25
19379,23-1011.00,2.B.4.g_IM,IM,3.5
19380,23-1011.00,2.B.4.g_LV,LV,3.5
19381,23-1011.00,2.B.4.h_IM,IM,3.0
19382,23-1011.00,2.B.4.h_LV,LV,3.25
19383,23-1011.00,2.B.5.a_IM,IM,3.88
19384,23-1011.00,2.B.5.a_LV,LV,4.0
19385,23-1011.00,2.B.5.b_IM,IM,2.25
19386,23-1011.00,2.B.5.b_LV,LV,2.0
19387,23-1011.00,2.B.5.c_IM,IM,2.0
19388,23-1011.00,2.B.5.c_LV,LV,1.75
19389,23-1011.00,2.B.5.d_IM,IM,2.88
19390,23-1011.00,2.B.5.d_LV,LV,3.0
19391,23-1012.00,2.A.1.a_IM,IM,4.38
19392,23-1012.00,2.A.1.a_LV,LV,4.5
19393,23-1012.00,2.A.1.b_IM,IM,4.25
19394,23-1012.00,2.A.1.b_LV,LV,4.0
19395,23-1012.00,2.A.1.c_IM,IM,4.0
19396,23-1012.00,2.A.1.c_LV,LV,4.25
19397,23-1012.00,2.A.1.d_IM,IM,3.75
19398,23-1012.00,2.A.1.d_LV,LV,4.25
19399,23-1012.00,2.A.1.e_IM,IM,1.88
19400,23-1012.00,2.A.1.e_LV,LV,1.75
19401,23-1012.00,2.A.1.f_IM,IM,1.0
19402,23-1012.00,2.A.1.f_LV,LV,0.0
19403,23-1012.00,2.A.2.a_IM,IM,4.12
19404,23-1012.00,2.A.2.a_LV,LV,4.25
