,onetsoc_code,element_id,scale_id,data_value
17814,21-1023.00,2.C.9.a_IM,IM,1.8599999999999999
17815,21-1023.00,2.C.9.a_LV,LV,1.04
17816,21-1023.00,2.C.9.b_IM,IM,2.52
17817,21-1023.00,2.C.9.b_LV,LV,2.4
17818,21-1023.00,2.C.10_IM,IM,2.12
17819,21-1023.00,2.C.10_LV,LV,1.69
17820,21-1091.00,2.C.1.a_IM,IM,3.34
17821,21-1091.00,2.C.1.a_LV,LV,3.8200000000000003
17822,21-1091.00,2.C.1.b_IM,IM,4.08
17823,21-1091.00,2.C.1.b_LV,LV,5.48
17824,21-1091.00,2.C.1.c_IM,IM,2.35
17825,21-1091.00,2.C.1.c_LV,LV,1.6800000000000002
17826,21-1091.00,2.C.1.d_IM,IM,2.39
17827,21-1091.00,2.C.1.d_LV,LV,2.7
17828,21-1091.00,2.C.1.e_IM,IM,4.61
17829,21-1091.00,2.C.1.e_LV,LV,6.2
17830,21-1091.00,2.C.1.f_IM,IM,3.16
17831,21-1091.00,2.C.1.f_LV,LV,2.7
17832,21-1091.00,2.C.2.a_IM,IM,1.37
17833,21-1091.00,2.C.2.a_LV,LV,0.74
17834,21-1091.00,2.C.2.b_IM,IM,1.2
17835,21-1091.00,2.C.2.b_LV,LV,0.39
17836,21-1091.00,2.C.3.a_IM,IM,3.41
17837,21-1091.00,2.C.3.a_LV,LV,4.22
17838,21-1091.00,2.C.3.b_IM,IM,1.6400000000000001
17839,21-1091.00,2.C.3.b_LV,LV,1.56
17840,21-1091.00,2.C.3.c_IM,IM,1.43
17841,21-1091.00,2.C.3.c_LV,LV,1.25
17842,21-1091.00,2.C.3.d_IM,IM,1.11
17843,21-1091.00,2.C.3.d_LV,LV,0.11
17844,21-1091.00,2.C.3.e_IM,IM,1.12
17845,21-1091.00,2.C.3.e_LV,LV,0.14
17846,21-1091.00,2.C.4.a_IM,IM,3.5700000000000003
17847,21-1091.00,2.C.4.a_LV,LV,4.22
17848,21-1091.00,2.C.4.b_IM,IM,1.54
17849,21-1091.00,2.C.4.b_LV,LV,0.84
17850,21-1091.00,2.C.4.c_IM,IM,2.33
17851,21-1091.00,2.C.4.c_LV,LV,2.34
17852,21-1091.00,2.C.4.d_IM,IM,2.75
17853,21-1091.00,2.C.4.d_LV,LV,2.91
17854,21-1091.00,2.C.4.e_IM,IM,3.63
17855,21-1091.00,2.C.4.e_LV,LV,4.89
17856,21-1091.00,2.C.4.f_IM,IM,3.5
17857,21-1091.00,2.C.4.f_LV,LV,3.91
17858,21-1091.00,2.C.4.g_IM,IM,1.52
17859,21-1091.00,2.C.4.g_LV,LV,1.07
17860,21-1091.00,2.C.5.a_IM,IM,3.39
17861,21-1091.00,2.C.5.a_LV,LV,3.49
17862,21-1091.00,2.C.5.b_IM,IM,3.19
17863,21-1091.00,2.C.5.b_LV,LV,3.41
17864,21-1091.00,2.C.6_IM,IM,4.53
17865,21-1091.00,2.C.6_LV,LV,5.34
17866,21-1091.00,2.C.7.a_IM,IM,4.21
17867,21-1091.00,2.C.7.a_LV,LV,4.88
17868,21-1091.00,2.C.7.b_IM,IM,2.25
17869,21-1091.00,2.C.7.b_LV,LV,1.5899999999999999
17870,21-1091.00,2.C.7.c_IM,IM,1.2
17871,21-1091.00,2.C.7.c_LV,LV,0.34
17872,21-1091.00,2.C.7.d_IM,IM,1.42
17873,21-1091.00,2.C.7.d_LV,LV,0.84
17874,21-1091.00,2.C.7.e_IM,IM,2.92
17875,21-1091.00,2.C.7.e_LV,LV,3.64
17876,21-1091.00,2.C.8.a_IM,IM,3.59
17877,21-1091.00,2.C.8.a_LV,LV,2.87
17878,21-1091.00,2.C.8.b_IM,IM,2.9
17879,21-1091.00,2.C.8.b_LV,LV,1.9500000000000002
17880,21-1091.00,2.C.9.a_IM,IM,2.65
17881,21-1091.00,2.C.9.a_LV,LV,1.04
17882,21-1091.00,2.C.9.b_IM,IM,3.4
17883,21-1091.00,2.C.9.b_LV,LV,3.02
17884,21-1091.00,2.C.10_IM,IM,2.61
17885,21-1091.00,2.C.10_LV,LV,1.75
17886,21-1092.00,2.C.1.a_IM,IM,3.05
17887,21-1092.00,2.C.1.a_LV,LV,3.47
17888,21-1092.00,2.C.1.b_IM,IM,3.44
17889,21-1092.00,2.C.1.b_LV,LV,4.0
17890,21-1092.00,2.C.1.c_IM,IM,1.8900000000000001
17891,21-1092.00,2.C.1.c_LV,LV,1.35
17892,21-1092.00,2.C.1.d_IM,IM,1.35
17893,21-1092.00,2.C.1.d_LV,LV,0.75
17894,21-1092.00,2.C.1.e_IM,IM,3.9699999999999998
17895,21-1092.00,2.C.1.e_LV,LV,4.92
17896,21-1092.00,2.C.1.f_IM,IM,2.2
17897,21-1092.00,2.C.1.f_LV,LV,1.47
17898,21-1092.00,2.C.2.a_IM,IM,1.51
17899,21-1092.00,2.C.2.a_LV,LV,0.79
17900,21-1092.00,2.C.2.b_IM,IM,1.2
17901,21-1092.00,2.C.2.b_LV,LV,0.25
17902,21-1092.00,2.C.3.a_IM,IM,3.55
17903,21-1092.00,2.C.3.a_LV,LV,4.05
17904,21-1092.00,2.C.3.b_IM,IM,1.3900000000000001
17905,21-1092.00,2.C.3.b_LV,LV,0.79
17906,21-1092.00,2.C.3.c_IM,IM,1.21
17907,21-1092.00,2.C.3.c_LV,LV,0.42
17908,21-1092.00,2.C.3.d_IM,IM,1.05
17909,21-1092.00,2.C.3.d_LV,LV,0.05
17910,21-1092.00,2.C.3.e_IM,IM,1.25
17911,21-1092.00,2.C.3.e_LV,LV,0.54
17912,21-1092.00,2.C.4.a_IM,IM,2.26
17913,21-1092.00,2.C.4.a_LV,LV,2.17
17914,21-1092.00,2.C.4.b_IM,IM,1.01
17915,21-1092.00,2.C.4.b_LV,LV,0.01
17916,21-1092.00,2.C.4.c_IM,IM,1.6400000000000001
17917,21-1092.00,2.C.4.c_LV,LV,1.37
17918,21-1092.00,2.C.4.d_IM,IM,1.27
17919,21-1092.00,2.C.4.d_LV,LV,0.46
17920,21-1092.00,2.C.4.e_IM,IM,4.3
17921,21-1092.00,2.C.4.e_LV,LV,4.93
17922,21-1092.00,2.C.4.f_IM,IM,3.81
17923,21-1092.00,2.C.4.f_LV,LV,4.08
17924,21-1092.00,2.C.4.g_IM,IM,2.1
17925,21-1092.00,2.C.4.g_LV,LV,2.08
17926,21-1092.00,2.C.5.a_IM,IM,1.81
17927,21-1092.00,2.C.5.a_LV,LV,1.46
17928,21-1092.00,2.C.5.b_IM,IM,3.83
17929,21-1092.00,2.C.5.b_LV,LV,4.96
17930,21-1092.00,2.C.6_IM,IM,3.36
17931,21-1092.00,2.C.6_LV,LV,4.15
17932,21-1092.00,2.C.7.a_IM,IM,4.13
17933,21-1092.00,2.C.7.a_LV,LV,4.59
17934,21-1092.00,2.C.7.b_IM,IM,2.26
17935,21-1092.00,2.C.7.b_LV,LV,1.94
17936,21-1092.00,2.C.7.c_IM,IM,1.11
17937,21-1092.00,2.C.7.c_LV,LV,0.16
17938,21-1092.00,2.C.7.d_IM,IM,1.7000000000000002
17939,21-1092.00,2.C.7.d_LV,LV,1.19
17940,21-1092.00,2.C.7.e_IM,IM,2.36
17941,21-1092.00,2.C.7.e_LV,LV,2.88
17942,21-1092.00,2.C.8.a_IM,IM,4.3
17943,21-1092.00,2.C.8.a_LV,LV,4.36
17944,21-1092.00,2.C.8.b_IM,IM,4.31
17945,21-1092.00,2.C.8.b_LV,LV,4.34
17946,21-1092.00,2.C.9.a_IM,IM,2.3
17947,21-1092.00,2.C.9.a_LV,LV,1.4100000000000001
17948,21-1092.00,2.C.9.b_IM,IM,2.58
17949,21-1092.00,2.C.9.b_LV,LV,2.33
17950,21-1092.00,2.C.10_IM,IM,2.02
17951,21-1092.00,2.C.10_LV,LV,1.6600000000000001
17952,21-1093.00,2.C.1.a_IM,IM,2.87
17953,21-1093.00,2.C.1.a_LV,LV,2.34
17954,21-1093.00,2.C.1.b_IM,IM,3.23
17955,21-1093.00,2.C.1.b_LV,LV,4.12
17956,21-1093.00,2.C.1.c_IM,IM,1.77
17957,21-1093.00,2.C.1.c_LV,LV,0.99
17958,21-1093.00,2.C.1.d_IM,IM,1.5899999999999999
17959,21-1093.00,2.C.1.d_LV,LV,1.11
17960,21-1093.00,2.C.1.e_IM,IM,4.27
17961,21-1093.00,2.C.1.e_LV,LV,4.98
17962,21-1093.00,2.C.1.f_IM,IM,2.44
17963,21-1093.00,2.C.1.f_LV,LV,1.97
17964,21-1093.00,2.C.2.a_IM,IM,1.53
17965,21-1093.00,2.C.2.a_LV,LV,0.56
17966,21-1093.00,2.C.2.b_IM,IM,1.34
17967,21-1093.00,2.C.2.b_LV,LV,0.65
17968,21-1093.00,2.C.3.a_IM,IM,2.94
17969,21-1093.00,2.C.3.a_LV,LV,3.5
17970,21-1093.00,2.C.3.b_IM,IM,1.25
17971,21-1093.00,2.C.3.b_LV,LV,0.4
17972,21-1093.00,2.C.3.c_IM,IM,1.03
17973,21-1093.00,2.C.3.c_LV,LV,0.05
17974,21-1093.00,2.C.3.d_IM,IM,1.06
17975,21-1093.00,2.C.3.d_LV,LV,0.12
17976,21-1093.00,2.C.3.e_IM,IM,1.12
17977,21-1093.00,2.C.3.e_LV,LV,0.18
17978,21-1093.00,2.C.4.a_IM,IM,2.18
17979,21-1093.00,2.C.4.a_LV,LV,2.44
17980,21-1093.00,2.C.4.b_IM,IM,1.24
17981,21-1093.00,2.C.4.b_LV,LV,0.43
17982,21-1093.00,2.C.4.c_IM,IM,1.34
17983,21-1093.00,2.C.4.c_LV,LV,1.04
17984,21-1093.00,2.C.4.d_IM,IM,1.28
17985,21-1093.00,2.C.4.d_LV,LV,0.54
17986,21-1093.00,2.C.4.e_IM,IM,4.45
17987,21-1093.00,2.C.4.e_LV,LV,5.21
17988,21-1093.00,2.C.4.f_IM,IM,3.69
17989,21-1093.00,2.C.4.f_LV,LV,3.88
17990,21-1093.00,2.C.4.g_IM,IM,1.72
17991,21-1093.00,2.C.4.g_LV,LV,1.33
17992,21-1093.00,2.C.5.a_IM,IM,2.64
17993,21-1093.00,2.C.5.a_LV,LV,2.32
17994,21-1093.00,2.C.5.b_IM,IM,3.99
17995,21-1093.00,2.C.5.b_LV,LV,4.88
17996,21-1093.00,2.C.6_IM,IM,3.17
17997,21-1093.00,2.C.6_LV,LV,3.54
17998,21-1093.00,2.C.7.a_IM,IM,4.18
17999,21-1093.00,2.C.7.a_LV,LV,3.76
18000,21-1093.00,2.C.7.b_IM,IM,1.76
18001,21-1093.00,2.C.7.b_LV,LV,0.99
18002,21-1093.00,2.C.7.c_IM,IM,1.2
18003,21-1093.00,2.C.7.c_LV,LV,0.39
18004,21-1093.00,2.C.7.d_IM,IM,1.45
18005,21-1093.00,2.C.7.d_LV,LV,0.79
18006,21-1093.00,2.C.7.e_IM,IM,2.91
18007,21-1093.00,2.C.7.e_LV,LV,3.67
18008,21-1093.00,2.C.8.a_IM,IM,2.99
18009,21-1093.00,2.C.8.a_LV,LV,2.81
18010,21-1093.00,2.C.8.b_IM,IM,2.98
18011,21-1093.00,2.C.8.b_LV,LV,2.9
18012,21-1093.00,2.C.9.a_IM,IM,2.06
18013,21-1093.00,2.C.9.a_LV,LV,1.06
18014,21-1093.00,2.C.9.b_IM,IM,2.36
18015,21-1093.00,2.C.9.b_LV,LV,2.23
18016,21-1093.00,2.C.10_IM,IM,2.36
18017,21-1093.00,2.C.10_LV,LV,1.99
18018,21-1094.00,2.C.1.a_IM,IM,3.7
18019,21-1094.00,2.C.1.a_LV,LV,4.03
18020,21-1094.00,2.C.1.b_IM,IM,3.35
18021,21-1094.00,2.C.1.b_LV,LV,4.8100000000000005
18022,21-1094.00,2.C.1.c_IM,IM,1.8
18023,21-1094.00,2.C.1.c_LV,LV,1.28
18024,21-1094.00,2.C.1.d_IM,IM,2.69
18025,21-1094.00,2.C.1.d_LV,LV,3.09
18026,21-1094.00,2.C.1.e_IM,IM,4.5
18027,21-1094.00,2.C.1.e_LV,LV,5.37
18028,21-1094.00,2.C.1.f_IM,IM,2.98
18029,21-1094.00,2.C.1.f_LV,LV,3.61
18030,21-1094.00,2.C.2.a_IM,IM,2.18
18031,21-1094.00,2.C.2.a_LV,LV,1.8399999999999999
18032,21-1094.00,2.C.2.b_IM,IM,1.54
18033,21-1094.00,2.C.2.b_LV,LV,0.74
18034,21-1094.00,2.C.3.a_IM,IM,2.98
18035,21-1094.00,2.C.3.a_LV,LV,3.73
18036,21-1094.00,2.C.3.b_IM,IM,1.11
18037,21-1094.00,2.C.3.b_LV,LV,0.22
18038,21-1094.00,2.C.3.c_IM,IM,1.6
18039,21-1094.00,2.C.3.c_LV,LV,0.85
18040,21-1094.00,2.C.3.d_IM,IM,1.0
18041,21-1094.00,2.C.3.d_LV,LV,0.0
18042,21-1094.00,2.C.3.e_IM,IM,1.09
18043,21-1094.00,2.C.3.e_LV,LV,0.2
18044,21-1094.00,2.C.4.a_IM,IM,2.6
18045,21-1094.00,2.C.4.a_LV,LV,2.66
18046,21-1094.00,2.C.4.b_IM,IM,1.02
18047,21-1094.00,2.C.4.b_LV,LV,0.04
18048,21-1094.00,2.C.4.c_IM,IM,2.0
18049,21-1094.00,2.C.4.c_LV,LV,2.11
18050,21-1094.00,2.C.4.d_IM,IM,2.69
18051,21-1094.00,2.C.4.d_LV,LV,2.76
18052,21-1094.00,2.C.4.e_IM,IM,3.5700000000000003
18053,21-1094.00,2.C.4.e_LV,LV,4.35
18054,21-1094.00,2.C.4.f_IM,IM,2.46
18055,21-1094.00,2.C.4.f_LV,LV,3.07
18056,21-1094.00,2.C.4.g_IM,IM,1.52
18057,21-1094.00,2.C.4.g_LV,LV,1.09
18058,21-1094.00,2.C.5.a_IM,IM,3.6
18059,21-1094.00,2.C.5.a_LV,LV,2.91
18060,21-1094.00,2.C.5.b_IM,IM,2.96
18061,21-1094.00,2.C.5.b_LV,LV,4.26
18062,21-1094.00,2.C.6_IM,IM,3.8200000000000003
18063,21-1094.00,2.C.6_LV,LV,4.5600000000000005
18064,21-1094.00,2.C.7.a_IM,IM,3.95
18065,21-1094.00,2.C.7.a_LV,LV,3.64
18066,21-1094.00,2.C.7.b_IM,IM,2.44
18067,21-1094.00,2.C.7.b_LV,LV,1.53
18068,21-1094.00,2.C.7.c_IM,IM,1.29
18069,21-1094.00,2.C.7.c_LV,LV,0.32
18070,21-1094.00,2.C.7.d_IM,IM,1.2
18071,21-1094.00,2.C.7.d_LV,LV,0.42
18072,21-1094.00,2.C.7.e_IM,IM,2.5
18073,21-1094.00,2.C.7.e_LV,LV,3.12
18074,21-1094.00,2.C.8.a_IM,IM,2.89
18075,21-1094.00,2.C.8.a_LV,LV,2.34
18076,21-1094.00,2.C.8.b_IM,IM,2.44
18077,21-1094.00,2.C.8.b_LV,LV,2.55
18078,21-1094.00,2.C.9.a_IM,IM,2.07
18079,21-1094.00,2.C.9.a_LV,LV,1.01
18080,21-1094.00,2.C.9.b_IM,IM,2.49
18081,21-1094.00,2.C.9.b_LV,LV,2.73
18082,21-1094.00,2.C.10_IM,IM,1.77
18083,21-1094.00,2.C.10_LV,LV,1.19
18084,21-2011.00,2.C.1.a_IM,IM,3.6
18085,21-2011.00,2.C.1.a_LV,LV,4.16
18086,21-2011.00,2.C.1.b_IM,IM,2.7800000000000002
18087,21-2011.00,2.C.1.b_LV,LV,3.08
18088,21-2011.00,2.C.1.c_IM,IM,2.51
18089,21-2011.00,2.C.1.c_LV,LV,2.33
18090,21-2011.00,2.C.1.d_IM,IM,2.5
18091,21-2011.00,2.C.1.d_LV,LV,3.42
18092,21-2011.00,2.C.1.e_IM,IM,3.44
18093,21-2011.00,2.C.1.e_LV,LV,4.16
18094,21-2011.00,2.C.1.f_IM,IM,3.41
18095,21-2011.00,2.C.1.f_LV,LV,4.04
18096,21-2011.00,2.C.2.a_IM,IM,1.62
18097,21-2011.00,2.C.2.a_LV,LV,1.27
18098,21-2011.00,2.C.2.b_IM,IM,1.29
18099,21-2011.00,2.C.2.b_LV,LV,0.74
18100,21-2011.00,2.C.3.a_IM,IM,2.59
18101,21-2011.00,2.C.3.a_LV,LV,3.64
18102,21-2011.00,2.C.3.b_IM,IM,1.3900000000000001
18103,21-2011.00,2.C.3.b_LV,LV,0.9500000000000001
18104,21-2011.00,2.C.3.c_IM,IM,1.5
18105,21-2011.00,2.C.3.c_LV,LV,0.88
18106,21-2011.00,2.C.3.d_IM,IM,1.58
18107,21-2011.00,2.C.3.d_LV,LV,1.38
18108,21-2011.00,2.C.3.e_IM,IM,1.65
18109,21-2011.00,2.C.3.e_LV,LV,1.48
18110,21-2011.00,2.C.4.a_IM,IM,1.73
18111,21-2011.00,2.C.4.a_LV,LV,1.77
18112,21-2011.00,2.C.4.b_IM,IM,1.1
18113,21-2011.00,2.C.4.b_LV,LV,0.15
18114,21-2011.00,2.C.4.c_IM,IM,1.11
18115,21-2011.00,2.C.4.c_LV,LV,0.24
18116,21-2011.00,2.C.4.d_IM,IM,1.17
18117,21-2011.00,2.C.4.d_LV,LV,0.35000000000000003
18118,21-2011.00,2.C.4.e_IM,IM,3.8
18119,21-2011.00,2.C.4.e_LV,LV,4.76
18120,21-2011.00,2.C.4.f_IM,IM,3.51
18121,21-2011.00,2.C.4.f_LV,LV,3.99
18122,21-2011.00,2.C.4.g_IM,IM,2.17
18123,21-2011.00,2.C.4.g_LV,LV,2.69
18124,21-2011.00,2.C.5.a_IM,IM,1.32
18125,21-2011.00,2.C.5.a_LV,LV,0.78
18126,21-2011.00,2.C.5.b_IM,IM,3.93
18127,21-2011.00,2.C.5.b_LV,LV,5.3
18128,21-2011.00,2.C.6_IM,IM,3.69
18129,21-2011.00,2.C.6_LV,LV,4.9
18130,21-2011.00,2.C.7.a_IM,IM,4.33
18131,21-2011.00,2.C.7.a_LV,LV,4.87
18132,21-2011.00,2.C.7.b_IM,IM,2.09
18133,21-2011.00,2.C.7.b_LV,LV,2.0
18134,21-2011.00,2.C.7.c_IM,IM,2.15
18135,21-2011.00,2.C.7.c_LV,LV,2.36
18136,21-2011.00,2.C.7.d_IM,IM,3.46
18137,21-2011.00,2.C.7.d_LV,LV,4.14
18138,21-2011.00,2.C.7.e_IM,IM,4.96
18139,21-2011.00,2.C.7.e_LV,LV,6.5600000000000005
18140,21-2011.00,2.C.8.a_IM,IM,2.41
18141,21-2011.00,2.C.8.a_LV,LV,2.38
18142,21-2011.00,2.C.8.b_IM,IM,2.67
18143,21-2011.00,2.C.8.b_LV,LV,3.07
18144,21-2011.00,2.C.9.a_IM,IM,2.17
18145,21-2011.00,2.C.9.a_LV,LV,1.47
18146,21-2011.00,2.C.9.b_IM,IM,3.29
18147,21-2011.00,2.C.9.b_LV,LV,3.51
18148,21-2011.00,2.C.10_IM,IM,1.87
18149,21-2011.00,2.C.10_LV,LV,1.38
18150,21-2021.00,2.C.1.a_IM,IM,3.7199999999999998
18151,21-2021.00,2.C.1.a_LV,LV,4.21
18152,21-2021.00,2.C.1.b_IM,IM,3.09
18153,21-2021.00,2.C.1.b_LV,LV,3.79
18154,21-2021.00,2.C.1.c_IM,IM,2.25
18155,21-2021.00,2.C.1.c_LV,LV,2.07
18156,21-2021.00,2.C.1.d_IM,IM,2.7199999999999998
18157,21-2021.00,2.C.1.d_LV,LV,3.34
18158,21-2021.00,2.C.1.e_IM,IM,4.15
18159,21-2021.00,2.C.1.e_LV,LV,5.55
18160,21-2021.00,2.C.1.f_IM,IM,2.88
18161,21-2021.00,2.C.1.f_LV,LV,3.45
18162,21-2021.00,2.C.2.a_IM,IM,1.75
18163,21-2021.00,2.C.2.a_LV,LV,1.19
18164,21-2021.00,2.C.2.b_IM,IM,1.1
18165,21-2021.00,2.C.2.b_LV,LV,0.28
18166,21-2021.00,2.C.3.a_IM,IM,2.81
18167,21-2021.00,2.C.3.a_LV,LV,3.63
18168,21-2021.00,2.C.3.b_IM,IM,1.3
18169,21-2021.00,2.C.3.b_LV,LV,0.49
18170,21-2021.00,2.C.3.c_IM,IM,1.54
18171,21-2021.00,2.C.3.c_LV,LV,0.9500000000000001
18172,21-2021.00,2.C.3.d_IM,IM,1.49
18173,21-2021.00,2.C.3.d_LV,LV,0.81
18174,21-2021.00,2.C.3.e_IM,IM,1.37
18175,21-2021.00,2.C.3.e_LV,LV,0.78
18176,21-2021.00,2.C.4.a_IM,IM,1.9
18177,21-2021.00,2.C.4.a_LV,LV,1.9500000000000002
18178,21-2021.00,2.C.4.b_IM,IM,1.11
18179,21-2021.00,2.C.4.b_LV,LV,0.21
18180,21-2021.00,2.C.4.c_IM,IM,1.28
18181,21-2021.00,2.C.4.c_LV,LV,0.71
18182,21-2021.00,2.C.4.d_IM,IM,1.11
18183,21-2021.00,2.C.4.d_LV,LV,0.22
18184,21-2021.00,2.C.4.e_IM,IM,3.59
18185,21-2021.00,2.C.4.e_LV,LV,4.25
18186,21-2021.00,2.C.4.f_IM,IM,2.89
18187,21-2021.00,2.C.4.f_LV,LV,3.47
18188,21-2021.00,2.C.4.g_IM,IM,1.73
18189,21-2021.00,2.C.4.g_LV,LV,1.8900000000000001
18190,21-2021.00,2.C.5.a_IM,IM,1.71
18191,21-2021.00,2.C.5.a_LV,LV,1.43
18192,21-2021.00,2.C.5.b_IM,IM,3.48
18193,21-2021.00,2.C.5.b_LV,LV,4.2
18194,21-2021.00,2.C.6_IM,IM,3.98
18195,21-2021.00,2.C.6_LV,LV,5.11
18196,21-2021.00,2.C.7.a_IM,IM,3.9
18197,21-2021.00,2.C.7.a_LV,LV,3.93
18198,21-2021.00,2.C.7.b_IM,IM,1.49
18199,21-2021.00,2.C.7.b_LV,LV,0.86
18200,21-2021.00,2.C.7.c_IM,IM,2.33
18201,21-2021.00,2.C.7.c_LV,LV,2.13
18202,21-2021.00,2.C.7.d_IM,IM,2.09
18203,21-2021.00,2.C.7.d_LV,LV,2.06
18204,21-2021.00,2.C.7.e_IM,IM,4.61
18205,21-2021.00,2.C.7.e_LV,LV,6.04
18206,21-2021.00,2.C.8.a_IM,IM,2.41
18207,21-2021.00,2.C.8.a_LV,LV,2.13
18208,21-2021.00,2.C.8.b_IM,IM,1.79
18209,21-2021.00,2.C.8.b_LV,LV,1.53
18210,21-2021.00,2.C.9.a_IM,IM,2.34
18211,21-2021.00,2.C.9.a_LV,LV,1.34
18212,21-2021.00,2.C.9.b_IM,IM,3.47
18213,21-2021.00,2.C.9.b_LV,LV,3.45
18214,21-2021.00,2.C.10_IM,IM,2.01
18215,21-2021.00,2.C.10_LV,LV,1.8399999999999999
18216,23-1011.00,2.C.1.a_IM,IM,3.34
18217,23-1011.00,2.C.1.a_LV,LV,4.57
18218,23-1011.00,2.C.1.b_IM,IM,2.36
18219,23-1011.00,2.C.1.b_LV,LV,2.68
18220,23-1011.00,2.C.1.c_IM,IM,2.95
18221,23-1011.00,2.C.1.c_LV,LV,3.29
18222,23-1011.00,2.C.1.d_IM,IM,1.96
18223,23-1011.00,2.C.1.d_LV,LV,1.71
18224,23-1011.00,2.C.1.e_IM,IM,3.88
18225,23-1011.00,2.C.1.e_LV,LV,5.18
18226,23-1011.00,2.C.1.f_IM,IM,3.27
18227,23-1011.00,2.C.1.f_LV,LV,4.35
18228,23-1011.00,2.C.2.a_IM,IM,1.52
18229,23-1011.00,2.C.2.a_LV,LV,1.46
18230,23-1011.00,2.C.2.b_IM,IM,1.0
18231,23-1011.00,2.C.2.b_LV,LV,0.0
18232,23-1011.00,2.C.3.a_IM,IM,3.1
18233,23-1011.00,2.C.3.a_LV,LV,4.07
18234,23-1011.00,2.C.3.b_IM,IM,1.7000000000000002
18235,23-1011.00,2.C.3.b_LV,LV,1.08
18236,23-1011.00,2.C.3.c_IM,IM,1.37
18237,23-1011.00,2.C.3.c_LV,LV,0.65
18238,23-1011.00,2.C.3.d_IM,IM,1.4100000000000001
18239,23-1011.00,2.C.3.d_LV,LV,0.74
18240,23-1011.00,2.C.3.e_IM,IM,1.3900000000000001
18241,23-1011.00,2.C.3.e_LV,LV,1.01
18242,23-1011.00,2.C.4.a_IM,IM,2.64
18243,23-1011.00,2.C.4.a_LV,LV,3.2
18244,23-1011.00,2.C.4.b_IM,IM,1.08
18245,23-1011.00,2.C.4.b_LV,LV,0.18
18246,23-1011.00,2.C.4.c_IM,IM,1.17
18247,23-1011.00,2.C.4.c_LV,LV,0.38
18248,23-1011.00,2.C.4.d_IM,IM,1.15
18249,23-1011.00,2.C.4.d_LV,LV,0.3
18250,23-1011.00,2.C.4.e_IM,IM,2.12
18251,23-1011.00,2.C.4.e_LV,LV,1.8900000000000001
18252,23-1011.00,2.C.4.f_IM,IM,2.14
18253,23-1011.00,2.C.4.f_LV,LV,2.2
18254,23-1011.00,2.C.4.g_IM,IM,1.76
18255,23-1011.00,2.C.4.g_LV,LV,1.69
18256,23-1011.00,2.C.5.a_IM,IM,1.57
18257,23-1011.00,2.C.5.a_LV,LV,1.15
18258,23-1011.00,2.C.5.b_IM,IM,2.04
18259,23-1011.00,2.C.5.b_LV,LV,2.32
18260,23-1011.00,2.C.6_IM,IM,2.79
18261,23-1011.00,2.C.6_LV,LV,3.5300000000000002
18262,23-1011.00,2.C.7.a_IM,IM,4.49
18263,23-1011.00,2.C.7.a_LV,LV,5.47
18264,23-1011.00,2.C.7.b_IM,IM,1.15
18265,23-1011.00,2.C.7.b_LV,LV,0.27
18266,23-1011.00,2.C.7.c_IM,IM,1.23
18267,23-1011.00,2.C.7.c_LV,LV,0.46
18268,23-1011.00,2.C.7.d_IM,IM,1.69
18269,23-1011.00,2.C.7.d_LV,LV,1.51
18270,23-1011.00,2.C.7.e_IM,IM,1.75
18271,23-1011.00,2.C.7.e_LV,LV,1.76
18272,23-1011.00,2.C.8.a_IM,IM,2.27
18273,23-1011.00,2.C.8.a_LV,LV,2.15
18274,23-1011.00,2.C.8.b_IM,IM,4.72
18275,23-1011.00,2.C.8.b_LV,LV,5.46
18276,23-1011.00,2.C.9.a_IM,IM,2.17
18277,23-1011.00,2.C.9.a_LV,LV,1.53
18278,23-1011.00,2.C.9.b_IM,IM,2.74
18279,23-1011.00,2.C.9.b_LV,LV,3.12
18280,23-1011.00,2.C.10_IM,IM,1.81
18281,23-1011.00,2.C.10_LV,LV,1.46
18282,23-1012.00,2.C.1.a_IM,IM,2.26
18283,23-1012.00,2.C.1.a_LV,LV,1.76
18284,23-1012.00,2.C.1.b_IM,IM,3.56
18285,23-1012.00,2.C.1.b_LV,LV,4.2
18286,23-1012.00,2.C.1.c_IM,IM,1.45
18287,23-1012.00,2.C.1.c_LV,LV,0.89
18288,23-1012.00,2.C.1.d_IM,IM,1.15
18289,23-1012.00,2.C.1.d_LV,LV,0.08
18290,23-1012.00,2.C.1.e_IM,IM,2.2800000000000002
18291,23-1012.00,2.C.1.e_LV,LV,2.24
18292,23-1012.00,2.C.1.f_IM,IM,1.56
18293,23-1012.00,2.C.1.f_LV,LV,1.12
18294,23-1012.00,2.C.2.a_IM,IM,1.43
18295,23-1012.00,2.C.2.a_LV,LV,0.72
18296,23-1012.00,2.C.2.b_IM,IM,1.0
18297,23-1012.00,2.C.2.b_LV,LV,0.0
18298,23-1012.00,2.C.3.a_IM,IM,3.66
18299,23-1012.00,2.C.3.a_LV,LV,4.05
18300,23-1012.00,2.C.3.b_IM,IM,1.07
18301,23-1012.00,2.C.3.b_LV,LV,0.2
18302,23-1012.00,2.C.3.c_IM,IM,1.0
18303,23-1012.00,2.C.3.c_LV,LV,0.0
18304,23-1012.00,2.C.3.d_IM,IM,1.0
18305,23-1012.00,2.C.3.d_LV,LV,0.0
18306,23-1012.00,2.C.3.e_IM,IM,1.09
18307,23-1012.00,2.C.3.e_LV,LV,0.17
