,onetsoc_code,element_id,scale_id,data_value
3058,11-9071.00,4.A.2.b.3_IM,IM,3.5300000000000002
3059,11-9071.00,4.A.2.b.3_LV,LV,4.31
3060,11-9071.00,4.A.2.b.4_IM,IM,3.05
3061,11-9071.00,4.A.2.b.4_LV,LV,3.05
3062,11-9071.00,4.A.2.b.5_IM,IM,3.96
3063,11-9071.00,4.A.2.b.5_LV,LV,4.94
3064,11-9071.00,4.A.2.b.6_IM,IM,3.9699999999999998
3065,11-9071.00,4.A.2.b.6_LV,LV,4.82
3066,11-9071.00,4.A.3.a.1_IM,IM,2.41
3067,11-9071.00,4.A.3.a.1_LV,LV,2.58
3068,11-9071.00,4.A.3.a.2_IM,IM,2.36
3069,11-9071.00,4.A.3.a.2_LV,LV,2.92
3070,11-9071.00,4.A.3.a.3_IM,IM,2.03
3071,11-9071.00,4.A.3.a.3_LV,LV,1.92
3072,11-9071.00,4.A.3.a.4_IM,IM,1.6099999999999999
3073,11-9071.00,4.A.3.a.4_LV,LV,1.06
3074,11-9071.00,4.A.3.b.1_IM,IM,4.2
3075,11-9071.00,4.A.3.b.1_LV,LV,4.12
3076,11-9071.00,4.A.3.b.2_IM,IM,2.21
3077,11-9071.00,4.A.3.b.2_LV,LV,1.9100000000000001
3078,11-9071.00,4.A.3.b.4_IM,IM,2.26
3079,11-9071.00,4.A.3.b.4_LV,LV,2.51
3080,11-9071.00,4.A.3.b.5_IM,IM,1.92
3081,11-9071.00,4.A.3.b.5_LV,LV,1.77
3082,11-9071.00,4.A.3.b.6_IM,IM,4.03
3083,11-9071.00,4.A.3.b.6_LV,LV,3.95
3084,11-9071.00,4.A.4.a.1_IM,IM,3.14
3085,11-9071.00,4.A.4.a.1_LV,LV,3.08
3086,11-9071.00,4.A.4.a.2_IM,IM,4.45
3087,11-9071.00,4.A.4.a.2_LV,LV,4.8
3088,11-9071.00,4.A.4.a.3_IM,IM,3.41
3089,11-9071.00,4.A.4.a.3_LV,LV,3.63
3090,11-9071.00,4.A.4.a.4_IM,IM,4.11
3091,11-9071.00,4.A.4.a.4_LV,LV,4.7
3092,11-9071.00,4.A.4.a.5_IM,IM,2.79
3093,11-9071.00,4.A.4.a.5_LV,LV,2.88
3094,11-9071.00,4.A.4.a.6_IM,IM,2.58
3095,11-9071.00,4.A.4.a.6_LV,LV,2.64
3096,11-9111.00,4.A.4.a.1_LV,LV,4.62
3097,11-9071.00,4.A.4.a.7_IM,IM,4.16
3098,11-9071.00,4.A.4.a.7_LV,LV,4.85
3099,11-9071.00,4.A.4.a.8_IM,IM,4.17
3100,11-9071.00,4.A.4.a.8_LV,LV,4.72
3101,11-9071.00,4.A.4.b.1_IM,IM,3.89
3102,11-9071.00,4.A.4.b.1_LV,LV,4.51
3103,11-9071.00,4.A.4.b.2_IM,IM,4.0
3104,11-9071.00,4.A.4.b.2_LV,LV,4.2
3105,11-9071.00,4.A.4.b.3_IM,IM,3.94
3106,11-9071.00,4.A.4.b.3_LV,LV,4.21
3107,11-9071.00,4.A.4.b.4_IM,IM,4.22
3108,11-9071.00,4.A.4.b.4_LV,LV,5.05
3109,11-9071.00,4.A.4.b.5_IM,IM,4.24
3110,11-9071.00,4.A.4.b.5_LV,LV,4.84
3111,11-9071.00,4.A.4.b.6_IM,IM,3.43
3112,11-9071.00,4.A.4.b.6_LV,LV,4.39
3113,11-9071.00,4.A.4.c.1_IM,IM,3.42
3114,11-9071.00,4.A.4.c.1_LV,LV,3.59
3115,11-9071.00,4.A.4.c.2_IM,IM,3.67
3116,11-9071.00,4.A.4.c.2_LV,LV,4.38
3117,11-9071.00,4.A.4.c.3_IM,IM,3.73
3118,11-9071.00,4.A.4.c.3_LV,LV,4.31
3119,11-9081.00,4.A.1.a.1_IM,IM,4.28
3120,11-9081.00,4.A.1.a.1_LV,LV,4.46
3121,11-9081.00,4.A.1.a.2_IM,IM,3.34
3122,11-9081.00,4.A.1.a.2_LV,LV,3.76
3123,11-9081.00,4.A.1.b.1_IM,IM,4.27
3124,11-9081.00,4.A.1.b.1_LV,LV,4.72
3125,11-9081.00,4.A.1.b.2_IM,IM,3.12
3126,11-9081.00,4.A.1.b.2_LV,LV,2.31
3127,11-9081.00,4.A.1.b.3_IM,IM,2.2800000000000002
3128,11-9081.00,4.A.1.b.3_LV,LV,1.88
3129,11-9081.00,4.A.2.a.1_IM,IM,3.19
3130,11-9081.00,4.A.2.a.1_LV,LV,3.22
3131,11-9081.00,4.A.2.a.2_IM,IM,3.56
3132,11-9081.00,4.A.2.a.2_LV,LV,3.71
3133,11-9081.00,4.A.2.a.3_IM,IM,3.5
3134,11-9081.00,4.A.2.a.3_LV,LV,3.32
3135,11-9081.00,4.A.2.a.4_IM,IM,3.48
3136,11-9081.00,4.A.2.a.4_LV,LV,3.7
3137,11-9081.00,4.A.2.b.1_IM,IM,4.38
3138,11-9081.00,4.A.2.b.1_LV,LV,5.05
3139,11-9081.00,4.A.2.b.2_IM,IM,3.98
3140,11-9081.00,4.A.2.b.2_LV,LV,4.14
3141,11-9081.00,4.A.2.b.3_IM,IM,3.59
3142,11-9081.00,4.A.2.b.3_LV,LV,3.6
3143,11-9081.00,4.A.2.b.4_IM,IM,3.86
3144,11-9081.00,4.A.2.b.4_LV,LV,4.07
3145,11-9081.00,4.A.2.b.5_IM,IM,3.96
3146,11-9081.00,4.A.2.b.5_LV,LV,4.54
3147,11-9081.00,4.A.2.b.6_IM,IM,3.95
3148,11-9081.00,4.A.2.b.6_LV,LV,4.83
3149,11-9081.00,4.A.3.a.1_IM,IM,2.61
3150,11-9081.00,4.A.3.a.1_LV,LV,2.5300000000000002
3151,11-9081.00,4.A.3.a.2_IM,IM,2.66
3152,11-9081.00,4.A.3.a.2_LV,LV,3.34
3153,11-9081.00,4.A.3.a.3_IM,IM,2.5300000000000002
3154,11-9081.00,4.A.3.a.3_LV,LV,2.48
3155,11-9081.00,4.A.3.a.4_IM,IM,2.5300000000000002
3156,11-9081.00,4.A.3.a.4_LV,LV,1.9
3157,11-9081.00,4.A.3.b.1_IM,IM,4.27
3158,11-9081.00,4.A.3.b.1_LV,LV,4.12
3159,11-9081.00,4.A.3.b.2_IM,IM,1.62
3160,11-9081.00,4.A.3.b.2_LV,LV,1.12
3161,11-9081.00,4.A.3.b.4_IM,IM,2.09
3162,11-9081.00,4.A.3.b.4_LV,LV,1.74
3163,11-9081.00,4.A.3.b.5_IM,IM,1.88
3164,11-9081.00,4.A.3.b.5_LV,LV,1.37
3165,11-9081.00,4.A.3.b.6_IM,IM,3.38
3166,11-9081.00,4.A.3.b.6_LV,LV,3.43
3167,11-9081.00,4.A.4.a.1_IM,IM,3.07
3168,11-9081.00,4.A.4.a.1_LV,LV,2.81
3169,11-9081.00,4.A.4.a.2_IM,IM,4.47
3170,11-9081.00,4.A.4.a.2_LV,LV,4.87
3171,11-9081.00,4.A.4.a.3_IM,IM,4.16
3172,11-9081.00,4.A.4.a.3_LV,LV,4.7
3173,11-9081.00,4.A.4.a.4_IM,IM,4.14
3174,11-9081.00,4.A.4.a.4_LV,LV,5.12
3175,11-9081.00,4.A.4.a.5_IM,IM,3.7199999999999998
3176,11-9081.00,4.A.4.a.5_LV,LV,4.25
3177,11-9081.00,4.A.4.a.6_IM,IM,3.58
3178,11-9081.00,4.A.4.a.6_LV,LV,4.33
3179,11-9081.00,4.A.4.a.7_IM,IM,4.11
3180,11-9081.00,4.A.4.a.7_LV,LV,5.03
3181,11-9081.00,4.A.4.a.8_IM,IM,4.16
3182,11-9081.00,4.A.4.a.8_LV,LV,4.96
3183,11-9081.00,4.A.4.b.1_IM,IM,4.19
3184,11-9081.00,4.A.4.b.1_LV,LV,4.2
3185,11-9081.00,4.A.4.b.2_IM,IM,3.73
3186,11-9081.00,4.A.4.b.2_LV,LV,3.77
3187,11-9081.00,4.A.4.b.3_IM,IM,4.29
3188,11-9081.00,4.A.4.b.3_LV,LV,4.43
3189,11-9081.00,4.A.4.b.4_IM,IM,3.85
3190,11-9081.00,4.A.4.b.4_LV,LV,5.41
3191,11-9081.00,4.A.4.b.5_IM,IM,4.02
3192,11-9081.00,4.A.4.b.5_LV,LV,4.49
3193,11-9081.00,4.A.4.b.6_IM,IM,3.47
3194,11-9081.00,4.A.4.b.6_LV,LV,4.31
3195,11-9081.00,4.A.4.c.1_IM,IM,4.07
3196,11-9081.00,4.A.4.c.1_LV,LV,4.04
3197,11-9081.00,4.A.4.c.2_IM,IM,3.92
3198,11-9081.00,4.A.4.c.2_LV,LV,4.98
3199,11-9081.00,4.A.4.c.3_IM,IM,3.16
3200,11-9081.00,4.A.4.c.3_LV,LV,3.73
3201,11-9111.00,4.A.1.a.1_IM,IM,4.35
3202,11-9111.00,4.A.1.a.1_LV,LV,5.0
3203,11-9111.00,4.A.1.a.2_IM,IM,3.81
3204,11-9111.00,4.A.1.a.2_LV,LV,4.77
3205,11-9111.00,4.A.1.b.1_IM,IM,4.0
3206,11-9111.00,4.A.1.b.1_LV,LV,4.77
3207,11-9111.00,4.A.1.b.2_IM,IM,2.31
3208,11-9111.00,4.A.1.b.2_LV,LV,2.27
3209,11-9111.00,4.A.1.b.3_IM,IM,3.24
3210,11-9111.00,4.A.1.b.3_LV,LV,3.62
3211,11-9111.00,4.A.2.a.1_IM,IM,4.12
3212,11-9111.00,4.A.2.a.1_LV,LV,4.65
3213,11-9111.00,4.A.2.a.2_IM,IM,4.42
3214,11-9111.00,4.A.2.a.2_LV,LV,5.42
3215,11-9111.00,4.A.2.a.3_IM,IM,4.5
3216,11-9111.00,4.A.2.a.3_LV,LV,5.35
3217,11-9111.00,4.A.2.a.4_IM,IM,4.16
3218,11-9111.00,4.A.2.a.4_LV,LV,5.0
3219,11-9111.00,4.A.2.b.1_IM,IM,4.4
3220,11-9111.00,4.A.2.b.1_LV,LV,5.32
3221,11-9111.00,4.A.2.b.2_IM,IM,3.52
3222,11-9111.00,4.A.2.b.2_LV,LV,4.4
3223,11-9111.00,4.A.2.b.3_IM,IM,4.32
3224,11-9111.00,4.A.2.b.3_LV,LV,5.68
3225,11-9111.00,4.A.2.b.4_IM,IM,3.92
3226,11-9111.00,4.A.2.b.4_LV,LV,4.58
3227,11-9111.00,4.A.2.b.5_IM,IM,4.0
3228,11-9111.00,4.A.2.b.5_LV,LV,5.12
3229,11-9111.00,4.A.2.b.6_IM,IM,4.38
3230,11-9111.00,4.A.2.b.6_LV,LV,5.65
3231,11-9111.00,4.A.3.a.1_IM,IM,1.92
3232,11-9111.00,4.A.3.a.1_LV,LV,1.81
3233,11-9111.00,4.A.3.a.2_IM,IM,1.88
3234,11-9111.00,4.A.3.a.2_LV,LV,2.08
3235,11-9111.00,4.A.3.a.3_IM,IM,1.96
3236,11-9111.00,4.A.3.a.3_LV,LV,1.62
3237,11-9111.00,4.A.3.a.4_IM,IM,1.27
3238,11-9111.00,4.A.3.a.4_LV,LV,0.46
3239,11-9111.00,4.A.3.b.1_IM,IM,4.5
3240,11-9111.00,4.A.3.b.1_LV,LV,4.23
3241,11-9111.00,4.A.3.b.2_IM,IM,1.31
3242,11-9111.00,4.A.3.b.2_LV,LV,0.65
3243,11-9111.00,4.A.3.b.4_IM,IM,1.15
3244,11-9111.00,4.A.3.b.4_LV,LV,0.31
3245,11-9111.00,4.A.3.b.5_IM,IM,1.23
3246,11-9111.00,4.A.3.b.5_LV,LV,0.5
3247,11-9111.00,4.A.3.b.6_IM,IM,4.58
3248,11-9111.00,4.A.4.a.2_IM,IM,4.58
3249,11-9111.00,4.A.4.a.2_LV,LV,5.5
3250,11-9111.00,4.A.4.a.3_IM,IM,3.46
3251,11-9111.00,4.A.4.a.3_LV,LV,4.04
3252,11-9111.00,4.A.4.a.4_IM,IM,4.38
3253,11-9111.00,4.A.4.a.4_LV,LV,5.35
3254,11-9111.00,4.A.4.a.5_IM,IM,2.92
3255,11-9111.00,4.A.4.a.5_LV,LV,3.04
3256,11-9111.00,4.A.4.a.6_IM,IM,2.27
3257,11-9111.00,4.A.4.a.6_LV,LV,2.54
3258,11-9111.00,4.A.4.a.7_IM,IM,3.73
3259,11-9111.00,4.A.4.a.7_LV,LV,4.58
3260,11-9111.00,4.A.4.a.8_IM,IM,2.88
3261,11-9111.00,4.A.4.a.8_LV,LV,3.38
3262,11-9111.00,4.A.4.b.1_IM,IM,4.04
3263,11-9111.00,4.A.4.b.1_LV,LV,5.08
3264,11-9111.00,4.A.4.b.2_IM,IM,4.15
3265,11-9111.00,4.A.4.b.2_LV,LV,4.8100000000000005
3266,11-9111.00,4.A.4.b.3_IM,IM,3.88
3267,11-9111.00,4.A.4.b.3_LV,LV,4.54
3268,11-9111.00,4.A.4.b.4_IM,IM,4.31
3269,11-9111.00,4.A.4.b.4_LV,LV,5.65
3270,11-9111.00,4.A.4.b.5_IM,IM,4.19
3271,11-9111.00,4.A.4.b.5_LV,LV,5.35
3272,11-9111.00,4.A.4.b.6_IM,IM,3.92
3273,11-9111.00,4.A.4.b.6_LV,LV,5.04
3274,11-9111.00,4.A.4.c.1_IM,IM,3.73
3275,11-9111.00,4.A.4.c.1_LV,LV,4.8100000000000005
3276,11-9111.00,4.A.4.c.2_IM,IM,3.88
3277,11-9111.00,4.A.4.c.2_LV,LV,4.92
3278,11-9111.00,4.A.4.c.3_IM,IM,3.77
3279,11-9111.00,4.A.4.c.3_LV,LV,4.62
3280,11-9121.00,4.A.1.a.1_IM,IM,4.41
3281,11-9121.00,4.A.1.a.1_LV,LV,5.62
3282,11-9121.00,4.A.1.a.2_IM,IM,3.9
3283,11-9121.00,4.A.1.a.2_LV,LV,4.73
3284,11-9121.00,4.A.1.b.1_IM,IM,3.9699999999999998
3285,11-9121.00,4.A.1.b.1_LV,LV,4.82
3286,11-9121.00,4.A.1.b.2_IM,IM,2.93
3287,11-9121.00,4.A.1.b.2_LV,LV,3.5
3288,11-9121.00,4.A.1.b.3_IM,IM,3.7199999999999998
3289,11-9121.00,4.A.1.b.3_LV,LV,3.83
3290,11-9121.00,4.A.2.a.1_IM,IM,3.44
3291,11-9121.00,4.A.2.a.1_LV,LV,4.42
3292,11-9121.00,4.A.2.a.2_IM,IM,4.32
3293,11-9121.00,4.A.2.a.2_LV,LV,5.7
3294,11-9121.00,4.A.2.a.3_IM,IM,3.76
3295,11-9121.00,4.A.2.a.3_LV,LV,4.75
3296,11-9121.00,4.A.2.a.4_IM,IM,4.34
3297,11-9121.00,4.A.2.a.4_LV,LV,5.14
3298,11-9121.00,4.A.2.b.1_IM,IM,4.31
3299,11-9121.00,4.A.2.b.1_LV,LV,4.9
3300,11-9121.00,4.A.2.b.2_IM,IM,3.7800000000000002
3301,11-9121.00,4.A.2.b.2_LV,LV,4.95
3302,11-9121.00,4.A.2.b.3_IM,IM,4.46
3303,11-9121.00,4.A.2.b.3_LV,LV,6.0
3304,11-9121.00,4.A.2.b.4_IM,IM,3.73
3305,11-9121.00,4.A.2.b.4_LV,LV,4.44
3306,11-9121.00,4.A.2.b.5_IM,IM,3.7800000000000002
3307,11-9121.00,4.A.2.b.5_LV,LV,4.75
3308,11-9121.00,4.A.2.b.6_IM,IM,4.12
3309,11-9121.00,4.A.2.b.6_LV,LV,5.63
3310,11-9121.00,4.A.3.a.1_IM,IM,2.01
3311,11-9121.00,4.A.3.a.1_LV,LV,2.06
3312,11-9121.00,4.A.3.a.2_IM,IM,1.82
3313,11-9121.00,4.A.3.a.2_LV,LV,2.38
3314,11-9121.00,4.A.3.a.3_IM,IM,1.9500000000000002
3315,11-9121.00,4.A.3.a.3_LV,LV,2.18
3316,11-9121.00,4.A.3.a.4_IM,IM,2.05
3317,11-9121.00,4.A.3.a.4_LV,LV,1.35
3318,11-9121.00,4.A.3.b.1_IM,IM,4.09
3319,11-9121.00,4.A.3.b.1_LV,LV,3.35
3320,11-9121.00,4.A.3.b.2_IM,IM,2.15
3321,11-9121.00,4.A.3.b.2_LV,LV,2.19
3322,11-9121.00,4.A.3.b.4_IM,IM,1.6099999999999999
3323,11-9121.00,4.A.3.b.4_LV,LV,1.21
3324,11-9121.00,4.A.3.b.5_IM,IM,2.08
3325,11-9121.00,4.A.3.b.5_LV,LV,1.63
3326,11-9121.00,4.A.3.b.6_IM,IM,4.06
3327,11-9121.00,4.A.3.b.6_LV,LV,4.44
3328,11-9121.00,4.A.4.a.1_IM,IM,3.79
3329,11-9121.00,4.A.4.a.1_LV,LV,4.73
3330,11-9121.00,4.A.4.a.2_IM,IM,4.32
3331,11-9121.00,4.A.4.a.2_LV,LV,5.51
3332,11-9121.00,4.A.4.a.3_IM,IM,4.41
3333,11-9121.00,4.A.4.a.3_LV,LV,5.53
3334,11-9121.00,4.A.4.a.4_IM,IM,4.14
3335,11-9121.00,4.A.4.a.4_LV,LV,5.29
3336,11-9121.00,4.A.4.a.5_IM,IM,2.55
3337,11-9121.00,4.A.4.a.5_LV,LV,2.37
3338,11-9121.00,4.A.4.a.6_IM,IM,2.5
3339,11-9121.00,4.A.4.a.6_LV,LV,2.7800000000000002
3340,11-9121.00,4.A.4.a.7_IM,IM,2.98
3341,11-9121.00,4.A.4.a.7_LV,LV,4.17
3342,11-9121.00,4.A.4.a.8_IM,IM,2.8
3343,11-9121.00,4.A.4.a.8_LV,LV,3.14
3344,11-9121.00,4.A.4.b.1_IM,IM,3.61
3345,11-9121.00,4.A.4.b.1_LV,LV,4.1
3346,11-9121.00,4.A.4.b.2_IM,IM,3.69
3347,11-9121.00,4.A.4.b.2_LV,LV,3.22
3348,11-9121.00,4.A.4.b.3_IM,IM,3.39
3349,11-9121.00,4.A.4.b.3_LV,LV,4.22
3350,11-9121.00,4.A.4.b.4_IM,IM,3.2800000000000002
3351,11-9121.00,4.A.4.b.4_LV,LV,3.81
3352,11-9121.00,4.A.4.b.5_IM,IM,3.26
3353,11-9121.00,4.A.4.b.5_LV,LV,4.48
3354,11-9121.00,4.A.4.b.6_IM,IM,3.5300000000000002
3355,11-9121.00,4.A.4.b.6_LV,LV,4.63
3356,11-9121.00,4.A.4.c.1_IM,IM,3.02
3357,11-9121.00,4.A.4.c.1_LV,LV,3.37
3358,11-9121.00,4.A.4.c.2_IM,IM,2.52
3359,11-9121.00,4.A.4.c.2_LV,LV,3.48
3360,11-9121.00,4.A.4.c.3_IM,IM,3.13
3361,11-9121.00,4.A.4.c.3_LV,LV,4.1
3362,11-9121.01,4.A.1.a.1_IM,IM,4.66
3363,11-9121.01,4.A.1.a.1_LV,LV,4.94
3364,11-9121.01,4.A.1.a.2_IM,IM,3.96
3365,11-9121.01,4.A.1.a.2_LV,LV,4.92
3366,11-9121.01,4.A.1.b.1_IM,IM,4.15
3367,11-9121.01,4.A.1.b.1_LV,LV,5.37
3368,11-9121.01,4.A.1.b.2_IM,IM,2.36
3369,11-9121.01,4.A.1.b.2_LV,LV,2.35
3370,11-9121.01,4.A.1.b.3_IM,IM,3.2
3371,11-9121.01,4.A.1.b.3_LV,LV,3.03
3372,11-9121.01,4.A.2.a.1_IM,IM,3.32
3373,11-9121.01,4.A.2.a.1_LV,LV,3.31
3374,11-9121.01,4.A.2.a.2_IM,IM,4.28
3375,11-9121.01,4.A.2.a.2_LV,LV,5.79
3376,11-9121.01,4.A.2.a.3_IM,IM,4.17
3377,11-9121.01,4.A.2.a.3_LV,LV,4.55
3378,11-9121.01,4.A.2.a.4_IM,IM,3.63
3379,11-9121.01,4.A.2.a.4_LV,LV,4.03
3380,11-9121.01,4.A.2.b.1_IM,IM,4.63
3381,11-9121.01,4.A.2.b.1_LV,LV,5.74
3382,11-9121.01,4.A.2.b.2_IM,IM,3.66
3383,11-9121.01,4.A.2.b.2_LV,LV,4.88
3384,11-9121.01,4.A.2.b.3_IM,IM,4.3
3385,11-9121.01,4.A.2.b.3_LV,LV,5.67
3386,11-9121.01,4.A.2.b.4_IM,IM,3.3
3387,11-9121.01,4.A.2.b.4_LV,LV,3.22
3388,11-9121.01,4.A.2.b.5_IM,IM,4.26
3389,11-9121.01,4.A.2.b.5_LV,LV,5.67
3390,11-9121.01,4.A.2.b.6_IM,IM,4.46
3391,11-9121.01,4.A.2.b.6_LV,LV,6.29
3392,11-9121.01,4.A.3.a.1_IM,IM,2.03
3393,11-9121.01,4.A.3.a.1_LV,LV,1.78
3394,11-9121.01,4.A.3.a.2_IM,IM,1.7000000000000002
3395,11-9121.01,4.A.3.a.2_LV,LV,1.98
3396,11-9121.02,4.A.2.b.6_IM,IM,3.9
3397,11-9121.01,4.A.3.a.3_IM,IM,2.05
3398,11-9121.01,4.A.3.a.3_LV,LV,1.63
3399,11-9121.01,4.A.3.a.4_IM,IM,1.51
3400,11-9121.01,4.A.3.a.4_LV,LV,0.6900000000000001
3401,11-9121.01,4.A.3.b.1_IM,IM,4.22
3402,11-9121.01,4.A.3.b.1_LV,LV,3.7
3403,11-9121.01,4.A.3.b.2_IM,IM,1.4100000000000001
3404,11-9121.01,4.A.3.b.2_LV,LV,0.9400000000000001
3405,11-9121.01,4.A.3.b.4_IM,IM,1.18
3406,11-9121.01,4.A.3.b.4_LV,LV,0.41000000000000003
3407,11-9121.01,4.A.3.b.5_IM,IM,1.25
3408,11-9121.01,4.A.3.b.5_LV,LV,0.43
3409,11-9121.01,4.A.3.b.6_IM,IM,4.28
3410,11-9121.01,4.A.3.b.6_LV,LV,4.62
3411,11-9121.01,4.A.4.a.1_IM,IM,3.9
3412,11-9121.01,4.A.4.a.1_LV,LV,4.32
3413,11-9121.01,4.A.4.a.2_IM,IM,4.29
3414,11-9121.01,4.A.4.a.2_LV,LV,5.2
3415,11-9121.01,4.A.4.a.3_IM,IM,4.15
3416,11-9121.01,4.A.4.a.3_LV,LV,4.75
3417,11-9121.01,4.A.4.a.4_IM,IM,4.65
3418,11-9121.01,4.A.4.a.4_LV,LV,5.6
3419,11-9121.01,4.A.4.a.5_IM,IM,3.83
3420,11-9121.01,4.A.4.a.5_LV,LV,4.29
3421,11-9121.01,4.A.4.a.6_IM,IM,2.16
3422,11-9121.01,4.A.4.a.6_LV,LV,2.18
3423,11-9121.01,4.A.4.a.7_IM,IM,3.8200000000000003
3424,11-9121.01,4.A.4.a.7_LV,LV,5.1
3425,11-9121.01,4.A.4.a.8_IM,IM,2.81
3426,11-9121.01,4.A.4.a.8_LV,LV,3.01
3427,11-9121.01,4.A.4.b.1_IM,IM,3.96
3428,11-9121.01,4.A.4.b.1_LV,LV,5.46
3429,11-9121.01,4.A.4.b.2_IM,IM,3.89
3430,11-9121.01,4.A.4.b.2_LV,LV,4.7
3431,11-9121.01,4.A.4.b.3_IM,IM,4.1
3432,11-9121.01,4.A.4.b.3_LV,LV,4.76
3433,11-9121.01,4.A.4.b.4_IM,IM,3.83
3434,11-9121.01,4.A.4.b.4_LV,LV,4.71
3435,11-9121.01,4.A.4.b.5_IM,IM,2.93
3436,11-9121.01,4.A.4.b.5_LV,LV,3.6
3437,11-9121.01,4.A.4.b.6_IM,IM,3.11
3438,11-9121.01,4.A.4.b.6_LV,LV,3.7199999999999998
3439,11-9121.01,4.A.4.c.1_IM,IM,3.35
3440,11-9121.01,4.A.4.c.1_LV,LV,3.75
3441,11-9121.01,4.A.4.c.2_IM,IM,2.8200000000000003
3442,11-9121.01,4.A.4.c.2_LV,LV,3.48
3443,11-9121.01,4.A.4.c.3_IM,IM,3.98
3444,11-9121.01,4.A.4.c.3_LV,LV,4.83
3445,11-9121.02,4.A.1.a.1_IM,IM,4.62
3446,11-9121.02,4.A.1.a.1_LV,LV,5.29
3447,11-9121.02,4.A.1.a.2_IM,IM,3.76
3448,11-9121.02,4.A.1.a.2_LV,LV,4.83
3449,11-9121.02,4.A.1.b.1_IM,IM,3.7199999999999998
3450,11-9121.02,4.A.1.b.1_LV,LV,4.66
3451,11-9121.02,4.A.1.b.2_IM,IM,2.86
3452,11-9121.02,4.A.1.b.2_LV,LV,3.66
3453,11-9121.02,4.A.1.b.3_IM,IM,3.76
3454,11-9121.02,4.A.1.b.3_LV,LV,4.66
3455,11-9121.02,4.A.2.a.1_IM,IM,3.38
3456,11-9121.02,4.A.2.a.1_LV,LV,4.28
3457,11-9121.02,4.A.2.a.2_IM,IM,4.28
3458,11-9121.02,4.A.2.a.2_LV,LV,5.76
3459,11-9121.02,4.A.2.a.3_IM,IM,4.21
3460,11-9121.02,4.A.2.a.3_LV,LV,5.1
3461,11-9121.02,4.A.2.a.4_IM,IM,4.62
3462,11-9121.02,4.A.2.a.4_LV,LV,5.83
3463,11-9121.02,4.A.2.b.1_IM,IM,4.38
3464,11-9121.02,4.A.2.b.1_LV,LV,5.69
3465,11-9121.02,4.A.2.b.2_IM,IM,3.79
3466,11-9121.02,4.A.2.b.2_LV,LV,5.1
3467,11-9121.02,4.A.2.b.3_IM,IM,4.24
3468,11-9121.02,4.A.2.b.3_LV,LV,5.55
3469,11-9121.02,4.A.2.b.4_IM,IM,3.76
3470,11-9121.02,4.A.2.b.4_LV,LV,4.83
3471,11-9121.02,4.A.2.b.5_IM,IM,3.76
3472,11-9121.02,4.A.2.b.5_LV,LV,5.03
3473,11-9121.02,4.A.2.b.6_LV,LV,5.48
3474,11-9121.02,4.A.3.a.1_IM,IM,2.31
3475,11-9121.02,4.A.3.a.1_LV,LV,3.0
3476,11-9121.02,4.A.3.a.2_IM,IM,2.03
3477,11-9121.02,4.A.3.a.2_LV,LV,2.59
3478,11-9121.02,4.A.3.a.3_IM,IM,2.14
3479,11-9121.02,4.A.3.a.3_LV,LV,2.62
3480,11-9121.02,4.A.3.a.4_IM,IM,2.2800000000000002
3481,11-9121.02,4.A.3.a.4_LV,LV,2.1
3482,11-9121.02,4.A.3.b.1_IM,IM,4.48
3483,11-9121.02,4.A.3.b.1_LV,LV,4.48
3484,11-9121.02,4.A.3.b.2_IM,IM,2.9699999999999998
3485,11-9121.02,4.A.3.b.2_LV,LV,4.1
3486,11-9121.02,4.A.3.b.4_IM,IM,1.62
3487,11-9121.02,4.A.3.b.4_LV,LV,1.6600000000000001
3488,11-9121.02,4.A.3.b.5_IM,IM,1.69
3489,11-9121.02,4.A.3.b.5_LV,LV,1.55
3490,11-9121.02,4.A.3.b.6_IM,IM,3.86
3491,11-9121.02,4.A.3.b.6_LV,LV,4.34
3492,11-9121.02,4.A.4.a.1_IM,IM,4.11
3493,11-9121.02,4.A.4.a.1_LV,LV,5.14
3494,11-9121.02,4.A.4.a.2_IM,IM,4.29
3495,11-9121.02,4.A.4.a.2_LV,LV,5.21
3496,11-9121.02,4.A.4.a.3_IM,IM,4.18
3497,11-9121.02,4.A.4.a.3_LV,LV,5.5
3498,11-9121.02,4.A.4.a.4_IM,IM,3.86
3499,11-9121.02,4.A.4.a.4_LV,LV,5.21
3500,11-9121.02,4.A.4.a.5_IM,IM,2.48
3501,11-9121.02,4.A.4.a.5_LV,LV,2.83
3502,11-9121.02,4.A.4.a.6_IM,IM,2.96
3503,11-9121.02,4.A.4.a.6_LV,LV,3.93
3504,11-9121.02,4.A.4.a.7_IM,IM,3.2800000000000002
3505,11-9121.02,4.A.4.a.7_LV,LV,4.79
3506,11-9121.02,4.A.4.a.8_IM,IM,3.14
3507,11-9121.02,4.A.4.a.8_LV,LV,4.04
3508,11-9121.02,4.A.4.b.1_IM,IM,3.48
3509,11-9121.02,4.A.4.b.1_LV,LV,5.0
3510,11-9121.02,4.A.4.b.2_IM,IM,3.45
3511,11-9121.02,4.A.4.b.2_LV,LV,4.17
3512,11-9121.02,4.A.4.b.3_IM,IM,3.07
3513,11-9121.02,4.A.4.b.3_LV,LV,4.17
3514,11-9121.02,4.A.4.b.4_IM,IM,3.41
3515,11-9121.02,4.A.4.b.4_LV,LV,4.48
3516,11-9121.02,4.A.4.b.5_IM,IM,3.21
3517,11-9121.02,4.A.4.b.5_LV,LV,4.14
